"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","MD5_HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"150","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_06_054.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_06_054.jpg","1992_06_054.jpg","Signature","Done","25927092","File","jpg","2024-07-17T12:16:04","false","e4d24236a4cd2e5ede5d605a4d973920","1","fmt/1507","image/jpeg","Exchangeable Image File Format (Compressed)","2.3.x"
"155","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_06_055.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_06_055.jpg","1992_06_055.jpg","Signature","Done","26538084","File","jpg","2024-07-17T12:16:06","false","d27a4541c12af75a943e7ca05dd6532e","1","fmt/1507","image/jpeg","Exchangeable Image File Format (Compressed)","2.3.x"
"151","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_06_056.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_06_056.jpg","1992_06_056.jpg","Signature","Done","25754990","File","jpg","2024-07-17T12:16:09","false","8fefd83a4382438e9bb8cf156f2a8772","1","fmt/1507","image/jpeg","Exchangeable Image File Format (Compressed)","2.3.x"
"153","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_06_057.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_06_057.jpg","1992_06_057.jpg","Signature","Done","28988542","File","jpg","2024-07-17T12:16:10","false","70320f7f831e7aff65f9500ec43ef82e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"152","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_06_058.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_06_058.jpg","1992_06_058.jpg","Signature","Done","29871215","File","jpg","2024-07-17T12:16:10","false","36f98bbeac5e2a6a97eee34ffc782987","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"154","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_06_059.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_06_059.jpg","1992_06_059.jpg","Signature","Done","29141246","File","jpg","2024-07-17T12:16:12","false","d8551790f547c75e6ed03b02374ad7a2","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"156","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_06_060.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_06_060.jpg","1992_06_060.jpg","Signature","Done","31990024","File","jpg","2024-07-17T12:16:14","false","ccdede7431ea3eb0471e9c65deb188d4","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"161","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_061.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_061.jpg","1992_07_061.jpg","Signature","Done","31121167","File","jpg","2024-07-17T12:16:14","false","64bedf5173bb41938d2cff81c8793ee3","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"157","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_062.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_062.jpg","1992_07_062.jpg","Signature","Done","31551414","File","jpg","2024-07-17T12:16:14","false","f1e1e62640e2dd78e57d24e931c33726","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"160","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_063.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_063.jpg","1992_07_063.jpg","Signature","Done","32986135","File","jpg","2024-07-17T12:16:17","false","761ea80290a39e63620421cc73ed92d7","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"159","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_064.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_064.jpg","1992_07_064.jpg","Signature","Done","30998570","File","jpg","2024-07-17T12:16:16","false","3ed5d3e3bc41557599b0ddb2cdc7fe6f","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"158","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_065.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_065.jpg","1992_07_065.jpg","Signature","Done","30530810","File","jpg","2024-07-17T12:16:17","false","cab943897ae7399306595d651dba94f4","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"169","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_066.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_066.jpg","1992_07_066.jpg","Signature","Done","31239911","File","jpg","2024-07-17T12:16:21","false","c6d498900b11e9ddc4c4ba8b8f7d6158","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"164","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_067.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_067.jpg","1992_07_067.jpg","Signature","Done","30050025","File","jpg","2024-07-17T12:16:21","false","7bd1900966699b406d8a6b90559e864f","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"163","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_068.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_068.jpg","1992_07_068.jpg","Signature","Done","28037213","File","jpg","2024-07-17T12:16:21","false","b3f30d4154c7968e6e7d8ed5bcfea492","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"162","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_069.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_069.jpg","1992_07_069.jpg","Signature","Done","27872749","File","jpg","2024-07-17T12:16:24","false","75727dcfdea1d3ecae23c1b27aac836e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"165","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_07_070.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_07_070.jpg","1992_07_070.jpg","Signature","Done","28593752","File","jpg","2024-07-17T12:16:26","false","5d5e332f678cd29c792e70028eb013ff","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"167","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_071.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_071.jpg","1992_08_071.jpg","Signature","Done","28252715","File","jpg","2024-07-17T12:16:26","false","3872d1d01c02e34e672cfa40dd61ffc4","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"168","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_072.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_072.jpg","1992_08_072.jpg","Signature","Done","30056034","File","jpg","2024-07-17T12:16:26","false","dd79d55c9d89d783edb0a652865d2319","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"166","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_073.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_073.jpg","1992_08_073.jpg","Signature","Done","29823903","File","jpg","2024-07-17T12:16:27","false","8e6430af9f266050377b946220eb56e0","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"171","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_074.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_074.jpg","1992_08_074.jpg","Signature","Done","29166615","File","jpg","2024-07-17T12:16:29","false","bb2e188b64b36c2a126657167d9dc673","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"172","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_075.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_075.jpg","1992_08_075.jpg","Signature","Done","29866847","File","jpg","2024-07-17T12:16:30","false","a90cb914b04ae3bf722b2c2fb85e151b","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"170","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_076.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_076.jpg","1992_08_076.jpg","Signature","Done","28676368","File","jpg","2024-07-17T12:16:29","false","4dfcd0bb31fbdb5fb9edfaa161395c7e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"176","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_077.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_077.jpg","1992_08_077.jpg","Signature","Done","29508206","File","jpg","2024-07-17T12:16:31","false","9bc444adfbc3315e2b0a82fe8a912fec","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"175","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_078.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_078.jpg","1992_08_078.jpg","Signature","Done","29939575","File","jpg","2024-07-17T12:16:31","false","2463b4e57aa6e91d7edcbef528c553d4","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"173","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_079.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_079.jpg","1992_08_079.jpg","Signature","Done","29546527","File","jpg","2024-07-17T12:16:32","false","1016713b7ebd6269bc6e6f1ec9b92b30","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"174","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_08_080.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_08_080.jpg","1992_08_080.jpg","Signature","Done","29818641","File","jpg","2024-07-17T12:16:33","false","c2d6bdda4e37ac9481261308f9ccb254","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"177","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_09_081.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_09_081.jpg","1992_09_081.jpg","Signature","Done","29084768","File","jpg","2024-07-17T12:16:41","false","66421d1c197a06eaa05b5b5c751018bd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"185","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_09_082.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_09_082.jpg","1992_09_082.jpg","Signature","Done","30554099","File","jpg","2024-07-17T12:16:35","false","42b3c03318ec23f83459a9d12e57c66a","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"186","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_09_083.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_09_083.jpg","1992_09_083.jpg","Signature","Done","30791616","File","jpg","2024-07-17T12:16:35","false","2315b1f7ba2cf0eb54e13e17baf86c18","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"188","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_09_084.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_09_084.jpg","1992_09_084.jpg","Signature","Done","30425824","File","jpg","2024-07-17T12:16:37","false","1731e549e8fe6c5c62bca1ed8e580046","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"180","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_09_085.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_09_085.jpg","1992_09_085.jpg","Signature","Done","29755806","File","jpg","2024-07-17T12:16:37","false","1ac4c6abe34ba2aff1f126b71525538f","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"187","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/1992_09_086.jpg","F:\Luchtfotos houten\poging_2\bestanden\1992_09_086.jpg","1992_09_086.jpg","Signature","Done","30244706","File","jpg","2024-07-17T12:16:39","false","0e944e55424c261041e5c63d6a7038ae","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"179","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_000_inv.nr_605.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_000_inv.nr_605.jpg","2000_01_000_inv.nr_605.jpg","Signature","Done","21803275","File","jpg","2024-07-30T10:51:59","false","48f6fc01028adb580aca32c9099b0cfd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"181","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_001.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_001.jpg","2000_01_001.jpg","Signature","Done","27781139","File","jpg","2024-07-17T12:16:42","false","56eed52fcb90343364d9d8b2d018151c","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"184","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_002.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_002.jpg","2000_01_002.jpg","Signature","Done","26629669","File","jpg","2024-07-17T12:16:43","false","ae1d1e662de4fe9aa49d1bfd086d223c","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"183","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_003.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_003.jpg","2000_01_003.jpg","Signature","Done","27169411","File","jpg","2024-07-17T12:16:44","false","bb9a71f7df1420b2a2d7960516374d42","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"182","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_004.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_004.jpg","2000_01_004.jpg","Signature","Done","26562184","File","jpg","2024-07-17T12:16:44","false","da5950581f1b7d8d5e3c2a8328f294cc","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"178","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_005.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_005.jpg","2000_01_005.jpg","Signature","Done","26984281","File","jpg","2024-07-17T12:16:45","false","6129383323bbd2efd0ad9b2d392aea15","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"189","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_006.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_006.jpg","2000_01_006.jpg","Signature","Done","26042177","File","jpg","2024-07-17T12:16:46","false","ba1b9f8b2649ad058853bacaad185f31","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"198","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_007.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_007.jpg","2000_01_007.jpg","Signature","Done","26479461","File","jpg","2024-07-17T12:16:50","false","a1d7fb81fdd15c2f7fe1ebe3834dbdae","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"196","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_008.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_008.jpg","2000_01_008.jpg","Signature","Done","25993617","File","jpg","2024-07-17T12:16:51","false","a41a24c6c0d1e6a8e13c6b1262b9b822","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"191","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_009.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_009.jpg","2000_01_009.jpg","Signature","Done","25801392","File","jpg","2024-07-17T12:16:51","false","b6bdae9e911cdeca1e40bc980da73d2b","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"190","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_01_010.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_01_010.jpg","2000_01_010.jpg","Signature","Done","24415611","File","jpg","2024-07-17T12:16:52","false","8e68023ceb88378394cc3600c8dc30cd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"197","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_011.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_011.jpg","2000_02_011.jpg","Signature","Done","27735858","File","jpg","2024-07-17T12:16:55","false","0f29a2f4fb19d1565389f15572c22273","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"194","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_012.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_012.jpg","2000_02_012.jpg","Signature","Done","27815491","File","jpg","2024-07-17T12:16:54","false","9f5ff7a64c47169e72fe0f7379b19796","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"193","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_013.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_013.jpg","2000_02_013.jpg","Signature","Done","25836730","File","jpg","2024-07-17T12:16:55","false","ca9eecca6a9ccdf6687c28c3c9e4e484","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"192","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_014.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_014.jpg","2000_02_014.jpg","Signature","Done","24694753","File","jpg","2024-07-17T12:16:57","false","56c94d88a39ab5e53e2acf8b18eea370","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"195","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_015.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_015.jpg","2000_02_015.jpg","Signature","Done","27484300","File","jpg","2024-07-17T12:16:58","false","9706763cbfe6143a70277d02af142a8f","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"199","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_016.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_016.jpg","2000_02_016.jpg","Signature","Done","27162332","File","jpg","2024-07-17T12:16:59","false","8790f1bd9a778242f7c52b89a6d480cd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"200","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_018.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_018.jpg","2000_02_018.jpg","Signature","Done","26230340","File","jpg","2024-07-17T12:17:00","false","cc676f2b786ec19d11c3d985380a99a5","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"206","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_019.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_019.jpg","2000_02_019.jpg","Signature","Done","23970375","File","jpg","2024-07-17T12:17:01","false","794f95e6015f942d236fdbca43afcac6","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"209","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_02_020.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_02_020.jpg","2000_02_020.jpg","Signature","Done","27408798","File","jpg","2024-07-17T12:17:02","false","ee87fd57b4a4268fe36dc5ad590982ae","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"208","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_021.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_021.jpg","2000_03_021.jpg","Signature","Done","26067521","File","jpg","2024-07-17T12:17:59","false","4ef0300e50edd5bc5c14a4987e72e2fd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"210","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_022.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_022.jpg","2000_03_022.jpg","Signature","Done","26273447","File","jpg","2024-07-17T12:17:59","false","621954f0fbf51a5fdc1359778c1bdab4","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"201","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_023.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_023.jpg","2000_03_023.jpg","Signature","Done","25788256","File","jpg","2024-07-17T12:17:59","false","8ba2dde4ea097fb3b05a10728edb0386","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"202","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_024.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_024.jpg","2000_03_024.jpg","Signature","Done","26565265","File","jpg","2024-07-17T12:18:03","false","cae85e0c52ecfd8ac069088331f524cd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"204","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_026.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_026.jpg","2000_03_026.jpg","Signature","Done","27661304","File","jpg","2024-07-17T12:18:03","false","9c7c111fff154117cd5b74280a98b1cb","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"207","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_027.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_027.jpg","2000_03_027.jpg","Signature","Done","25630570","File","jpg","2024-07-17T12:18:04","false","45ec0630c1422c13c03e87d1b9f3b865","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"211","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_028.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_028.jpg","2000_03_028.jpg","Signature","Done","26678939","File","jpg","2024-07-17T12:18:07","false","acb8d8eb9a6831a780ffcb01e29c69a6","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"203","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_029.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_029.jpg","2000_03_029.jpg","Signature","Done","24428698","File","jpg","2024-07-17T12:18:05","false","cddbd22126a23814864f967c45679fbd","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"205","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_03_030.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_03_030.jpg","2000_03_030.jpg","Signature","Done","24757431","File","jpg","2024-07-17T12:18:07","false","30aeca9d66b48efa1515f1d4b9fd9e0a","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"213","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_031.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_031.jpg","2000_04_031.jpg","Signature","Done","25080680","File","jpg","2024-07-17T12:18:09","false","ad2081546cb6b19573a1c7a1e3ce0b49","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"214","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_032.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_032.jpg","2000_04_032.jpg","Signature","Done","25663164","File","jpg","2024-07-17T12:18:10","false","fa5df7983cf588946c540ceaf24910a6","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"212","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_033.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_033.jpg","2000_04_033.jpg","Signature","Done","24181826","File","jpg","2024-07-17T12:18:10","false","bd939c6c296d58dbf89de4eca31eb6e5","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"215","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_034.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_034.jpg","2000_04_034.jpg","Signature","Done","27217586","File","jpg","2024-07-17T12:18:16","false","b5dfc0fdcb553974fd9a493d9e5081bc","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"216","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_035.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_035.jpg","2000_04_035.jpg","Signature","Done","29033766","File","jpg","2024-07-17T12:18:16","false","6fd728bfc644fc001b8fe2d918045f5e","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"227","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_036.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_036.jpg","2000_04_036.jpg","Signature","Done","26700646","File","jpg","2024-07-17T12:18:17","false","c2e591f21fba965927d8aaf27d76e218","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"225","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_037.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_037.jpg","2000_04_037.jpg","Signature","Done","26810609","File","jpg","2024-07-17T12:18:19","false","8821195fc07138ba898c0b818113be89","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"217","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_038.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_038.jpg","2000_04_038.jpg","Signature","Done","25245313","File","jpg","2024-07-17T12:18:19","false","98ab5d3d8d5c849d118755138f8ec909","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"226","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_039.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_039.jpg","2000_04_039.jpg","Signature","Done","27827054","File","jpg","2024-07-17T12:18:21","false","5b8800443ddfc8a6adebbb13c45878ba","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"224","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_04_040.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_04_040.jpg","2000_04_040.jpg","Signature","Done","26471616","File","jpg","2024-07-17T12:18:21","false","dfde0f48386e3b24553396376a762fcf","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"220","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_05_041.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_05_041.jpg","2000_05_041.jpg","Signature","Done","26403748","File","jpg","2024-07-17T12:18:23","false","6baef94ecd18f5a51d6d45c289c79b44","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"218","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_05_042.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_05_042.jpg","2000_05_042.jpg","Signature","Done","25146784","File","jpg","2024-07-17T12:18:24","false","63037d0d37bda3e7b04aec2c343f1ae1","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"219","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_05_043.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_05_043.jpg","2000_05_043.jpg","Signature","Done","24462710","File","jpg","2024-07-17T12:18:24","false","f44b13f5a496c84ca2c5d4e00e2cb376","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"222","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_05_044.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_05_044.jpg","2000_05_044.jpg","Signature","Done","25816341","File","jpg","2024-07-17T12:18:25","false","e36664e64185ad1cd26791c4934f19e8","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"221","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_05_045.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_05_045.jpg","2000_05_045.jpg","Signature","Done","27867734","File","jpg","2024-07-17T12:18:27","false","0e01219e4e3605b0917a4fed20f8671b","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
"223","2","file:/F:/Luchtfotos%20houten/poging_2/bestanden/2000_05_046.jpg","F:\Luchtfotos houten\poging_2\bestanden\2000_05_046.jpg","2000_05_046.jpg","Signature","Done","27953967","File","jpg","2024-07-17T12:18:28","false","bcdccaadd54409f0c4f3dabbfa5b841d","1","fmt/43","image/jpeg","JPEG File Interchange Format","1.01"
